  7247.162,  -19.119,  -18.228
  7284.793,  -20.456,  -19.398
  7322.621,  -20.687,  -20.406
  7360.644,  -19.696,  -21.304
  7398.865,  -18.155,  -20.938
  7437.285,  -16.363,  -18.936
  7475.904,  -15.019,  -16.690
  7514.724,  -14.858,  -15.023
  7553.745,  -15.810,  -14.036
  7592.969,  -17.228,  -13.553
  7632.396,  -17.894,  -13.531
  7672.028,  -17.607,  -13.920
  7711.866,  -17.483,  -14.575
  7751.911,  -17.746,  -15.310
  7792.164,  -17.784,  -15.947
  7832.626,  -17.193,  -16.403
  7873.298,  -16.241,  -16.281
  7914.181,  -15.411,  -15.424
  7955.276,  -15.321,  -14.933
  7996.585,  -16.266,  -15.499
  8038.109,  -17.631,  -16.236
  8079.847,  -18.283,  -16.140
  8121.803,  -18.228,  -15.764
  8163.977,  -18.534,  -15.990
  8206.369,  -19.440,  -16.806
  8248.982,  -20.279,  -17.370
  8291.816,  -21.029,  -17.339
  8334.872,  -21.487,  -16.961
  8378.152,  -20.743,  -15.922
  8421.657,  -20.368,  -15.269
  8465.387,  -22.097,  -16.216
  8509.345,  -24.351,  -17.655
  8553.531,  -25.517,  -18.692
  8597.946,  -27.087,  -20.607
  8642.592,  -27.679,  -22.159
  8687.470,  -27.150,  -21.397
  8732.581,  -28.437,  -20.818
  8777.926,  -31.018,  -21.232
  8823.506,  -33.644,  -22.472
  8869.323,  -34.609,  -24.474
  8915.379,  -33.982,  -25.161
  8961.673,  -33.633,  -25.372
  9008.208,  -33.089,  -26.322
  9054.984,  -35.767,  -28.407
  9102.003,  -41.735,  -32.372
  9149.266,  -34.312,  -33.912
  9196.775,  -32.116,  -31.573
  9244.531,  -32.322,  -29.695
  9292.534,  -35.271,  -27.913
  9340.787,  -40.656,  -27.612
  9389.290,  -43.153,  -29.349
  9438.045,  -39.375,  -30.869
  9487.053,  -32.993,  -29.169
  9536.316,  -28.298,  -30.903
  9585.835,  -25.244,  -35.381
  9635.610,  -25.701,  -35.362
  9685.645,  -26.142,  -32.926
  9735.939,  -25.770,  -30.588
  9786.494,  -27.603,  -29.455
  9837.311,  -28.201,  -30.668
  9888.393,  -26.653,  -32.910
  9939.740,  -25.131,  -34.270
  9991.353,  -24.468,  -35.300
 10043.235,  -23.680,  -30.777
 10095.385,  -24.079,  -28.870
 10147.807,  -24.705,  -27.825
 10200.501,  -21.853,  -24.193
 10253.468,  -19.870,  -20.828
 10306.711,  -20.054,  -19.489
 10360.230,  -18.561,  -19.124
 10414.026,  -16.977,  -19.539
 10468.103,  -18.750,  -22.053
 10522.460,  -19.384,  -22.842
 10577.099,  -16.125,  -20.135
 10632.022,  -14.385,  -19.305
 10687.230,  -13.973,  -19.471
 10742.725,  -13.647,  -18.969
 10798.508,  -14.294,  -19.198
 10854.581,  -14.520,  -19.317
 10910.944,  -13.225,  -18.710
 10967.601,  -12.438,  -18.775
 11024.552,  -12.464,  -19.154
 11081.798,  -12.716,  -18.998
 11139.342,  -13.167,  -18.335
 11197.184,  -13.560,  -17.458
 11255.327,  -11.920,  -15.783
 11313.772,  -10.510,  -14.429
 11372.520,  -10.493,  -13.845
 11431.573,  -10.929,  -13.800
 11490.933,  -10.800,  -13.789
 11550.601,  -11.014,  -14.439
 11610.579,  -11.331,  -14.387
 11670.869,  -11.260,  -14.252
 11731.471,  -10.606,  -13.932
 11792.389,  -10.766,  -13.623
 11853.622,  -12.072,  -13.561
 11915.174,  -13.699,  -14.575
 11977.045,  -13.911,  -14.760
 12039.237,  -13.612,  -13.833
 12101.752,  -14.254,  -15.248
 12164.592,  -14.255,  -16.082
 12227.759,  -15.246,  -15.230
 12291.253,  -17.082,  -15.578
 12355.077,  -17.119,  -16.278
 12419.232,  -18.754,  -17.374
 12483.721,  -20.074,  -18.117
 12548.544,  -19.721,  -17.465
 12613.704,  -22.686,  -17.832
 12679.202,  -21.220,  -19.830
 12745.041,  -19.104,  -21.238
 12811.221,  -19.327,  -23.423
 12877.745,  -18.651,  -29.805
 12944.614,  -17.624,  -25.798
 13011.831,  -18.196,  -21.551
 13079.397,  -18.380,  -19.626
 13147.313,  -17.632,  -19.430
 13215.582,  -17.013,  -20.859
 13284.206,  -15.295,  -20.423
 13353.186,  -14.005,  -18.827
 13422.524,  -13.332,  -18.428
 13492.222,  -14.533,  -18.642
 13562.282,  -14.689,  -17.755
 13632.706,  -13.633,  -17.931
 13703.496,  -13.694,  -17.529
 13774.653,  -14.440,  -17.448
 13846.180,  -15.071,  -18.632
 13918.078,  -15.652,  -19.169
 13990.349,  -15.433,  -18.595
 14062.996,  -15.518,  -17.754
 14136.020,  -15.975,  -16.881
 14209.423,  -15.197,  -15.931
 14283.207,  -15.387,  -16.473
 14357.375,  -16.436,  -17.261
 14431.927,  -17.499,  -17.709
 14506.867,  -17.735,  -17.362
 14582.196,  -18.070,  -17.592
 14657.916,  -17.755,  -17.638
 14734.029,  -18.716,  -17.712
 14810.537,  -18.667,  -18.692
 14887.443,  -18.899,  -21.009
 14964.748,  -19.456,  -21.171
 15042.454,  -20.952,  -21.413
 15120.564,  -21.670,  -21.334
 15199.080,  -21.980,  -22.066
 15278.003,  -25.323,  -23.947
 15357.336,  -26.823,  -24.928
 15437.081,  -25.991,  -27.074
 15517.240,  -27.629,  -30.389
 15597.815,  -30.773,  -32.039
 15678.809,  -35.757,  -31.495
 15760.223,  -29.072,  -31.792
 15842.060,  -28.077,  -35.229
 15924.322,  -27.585,  -42.646
 16007.012,  -25.155,  -34.823
 16090.130,  -25.171,  -32.693
 16173.680,  -25.795,  -32.305
 16257.664,  -25.643,  -31.496
 16342.084,  -25.355,  -32.089
 16426.943,  -25.736,  -31.500
 16512.242,  -26.246,  -30.598
 16597.984,  -25.192,  -29.239
 16684.171,  -27.304,  -30.238
 16770.806,  -28.107,  -31.071
 16857.890,  -27.198,  -30.781
 16945.427,  -27.967,  -33.128
 17033.418,  -29.094,  -33.147
 17121.867,  -30.431,  -33.102
 17210.774,  -32.619,  -34.209
 17300.143,  -34.268,  -35.872
 17389.977,  -34.497,  -36.592
 17480.276,  -31.588,  -34.715
 17571.045,  -37.675,  -40.715
 17662.285,  -37.569,  -39.255
 17753.999,  -42.735,  -42.000
 17846.189,  -49.213,  -49.727
 17938.857,  -47.611,  -50.239
 18032.007,  -45.206,  -42.393
 18125.641,  -51.820,  -50.161
 18219.761,  -55.094,  -53.106
 18314.369,  -52.647,  -50.265
 18409.469,  -53.595,  -49.285
 18505.062,  -49.637,  -61.368
 18601.152,  -52.866,  -55.880
 18697.741,  -44.759,  -50.507
 18794.832,  -43.593,  -55.002
 18892.426,  -42.729,  -53.713
 18990.528,  -42.671,  -50.713
 19089.139,  -40.584,  -49.937
 19188.261,  -34.787,  -43.509
 19287.899,  -41.757,  -48.445
 19388.054,  -32.058,  -42.623
 19488.729,  -31.664,  -39.266
 19589.927,  -31.893,  -36.969
 19691.650,  -30.779,  -35.801
 19793.901,  -31.022,  -36.402
 19896.684,  -32.701,  -36.436
 20000.000,  -36.437,  -39.544
